group,distribution,library,p50_ns,p90_ns,p95_ns,p99_ns,p99.9_ns,mean_ns,std_dev_ns,ci_lower_ns,ci_upper_ns,iqr_ns,cv,min_ns,max_ns
canonical_decode,large_above_4G,bijou64,9073.3,9800.9,10215.6,14813.0,15221.8,9329.1,808.3,9228.8,9451.4,333.5,0.0866,8947.6,15231.4
canonical_decode,large_above_4G,leb128,68015.0,69558.6,71363.1,75552.8,78153.4,68413.8,1698.5,68192.6,68660.7,986.6,0.0248,66435.5,78175.5
canonical_decode,large_above_4G,varu64,24032.4,26617.0,27628.4,31002.5,35466.9,24411.2,1730.3,24185.7,24660.8,1139.1,0.0709,23118.1,36216.3
canonical_decode,large_above_4G,vu128,14434.3,15099.3,15407.7,16045.3,16222.5,14585.3,403.7,14531.3,14642.9,400.9,0.0277,14129.1,16245.7
canonical_decode,large_above_4G,vu64,12715.3,13393.1,13669.7,19312.2,21359.4,12961.9,987.8,12841.8,13113.0,248.4,0.0762,12551.1,21829.5
canonical_decode,boundary,bijou64,12436.7,12625.5,12923.8,17438.9,19523.9,12193.1,996.9,12065.7,12341.0,1081.3,0.0818,11367.5,19659.7
canonical_decode,boundary,leb128,29357.5,29919.3,30128.8,31666.9,36811.6,29505.8,748.2,29416.7,29621.7,327.8,0.0254,28633.8,37658.7
canonical_decode,boundary,varu64,17320.5,17889.2,18355.5,19521.6,22306.4,17476.1,592.8,17401.5,17565.1,280.0,0.0339,17013.0,22574.3
canonical_decode,boundary,vu128,14546.8,14939.0,15092.9,15526.7,16521.3,14627.8,282.1,14591.2,14669.1,202.2,0.0193,14341.8,16587.5
canonical_decode,boundary,vu64,15905.5,16766.4,17990.9,20192.8,20603.4,16184.0,805.4,16079.4,16301.7,206.7,0.0498,15693.6,20673.4
canonical_decode,uniform_random,bijou64,9030.1,10543.0,11160.3,12281.2,13823.2,9377.5,793.5,9272.8,9492.5,400.7,0.0846,8891.3,14201.9
canonical_decode,uniform_random,leb128,68093.6,74219.2,77562.7,79502.4,84711.3,69421.6,3280.7,68985.2,69889.8,2041.8,0.0473,66362.0,85838.5
canonical_decode,uniform_random,varu64,23434.9,24475.8,24908.6,27106.1,28895.1,23685.4,791.1,23582.7,23800.7,421.9,0.0334,23012.3,29282.0
canonical_decode,uniform_random,vu128,14358.3,14676.8,15004.7,15461.7,16870.3,14438.2,299.0,14400.5,14482.7,126.6,0.0207,14128.5,17209.7
canonical_decode,uniform_random,vu64,12669.3,13108.6,13304.1,15576.2,17650.9,12826.2,569.4,12756.1,12913.4,218.2,0.0444,12476.1,17991.3
decode,tiny_0_247,bijou64,7191.7,7464.7,7560.6,8001.7,8475.2,7256.1,193.2,7231.0,7284.2,136.0,0.0266,7066.5,8524.5
decode,tiny_0_247,leb128,5065.7,5773.7,6393.9,7524.0,8373.4,5211.3,574.7,5135.8,5294.3,392.2,0.1103,4665.4,8471.0
decode,tiny_0_247,varu64,8048.9,8337.7,8576.4,9690.0,10606.6,7859.0,575.1,7781.1,7940.2,938.6,0.0732,7166.8,10652.8
decode,tiny_0_247,vu128,11665.3,16401.7,16643.7,17229.6,18545.9,12701.3,2028.1,12426.6,12987.8,1567.8,0.1597,11153.3,18799.1
decode,tiny_0_247,vu64,11981.6,12468.4,13584.3,14860.9,16727.1,12176.3,678.3,12089.4,12276.5,185.0,0.0557,11813.0,17110.8
decode,small_248_65535,bijou64,14535.8,14896.6,15227.8,15931.9,16663.5,14632.1,306.9,14592.5,14677.1,190.5,0.0210,14370.4,16733.5
decode,small_248_65535,leb128,11374.8,12438.5,12629.7,12978.1,13692.6,11592.7,760.8,11487.9,11698.1,1469.4,0.0656,10762.1,13841.1
decode,small_248_65535,varu64,11721.7,12581.3,12633.6,13312.8,14245.6,11895.5,430.7,11838.6,11957.2,266.0,0.0362,11508.8,14295.9
decode,small_248_65535,vu128,14797.9,15273.7,15578.7,16542.3,17648.9,14918.2,441.1,14859.9,14982.4,194.6,0.0296,12970.2,17668.1
decode,small_248_65535,vu64,15617.0,16465.8,17174.6,18258.0,18769.8,15839.9,586.9,15762.0,15924.3,289.2,0.0371,15352.3,18794.7
